E0637,P0560,PAQ25,25,0.85,1
E0638,P0441,PAQ25,25,0.80,1
E0639,P0526,PAQ20,20,0.94,1
E0640,P0050,CAJA12,12,0.89,1
E0641,P0436,PAQ25,25,0.94,1
E0642,P0445,CAJA12,12,0.87,1
E0643,P0395,PAQ50,50,0.83,1
E0644,P0310,PAQ50,50,0.92,1
E0645,P0094,CAJA48,48,0.89,1
E0646,P0032,CAJA12,12,0.90,1
E0647,P0095,PAQ50,50,0.85,1
E0648,P0580,CAJA48,48,0.80,1
E0649,P0233,CAJA12,12,0.94,1
E0650,P0105,PAQ50,50,0.90,1
E0651,P0090,PAQ50,50,0.91,1
E0652,P0008,CAJA12,12,0.86,1
E0653,P0002,CAJA100,100,0.92,1
E0654,P0385,PAQ50,50,0.94,1
E0655,P0349,PAQ10,10,0.84,1
E0656,P0360,PAQ10,10,0.82,1
E0657,P0565,CAJA48,48,0.83,1
E0658,P0058,PAQ20,20,0.89,1
E0659,P0491,CAJA24,24,0.94,1
E0660,P0248,PAQ10,10,0.85,1
E0661,P0054,CAJA12,12,0.88,1
E0662,P0274,CAJA48,48,0.87,1
E0663,P0514,CAJA48,48,0.93,1
E0664,P0527,CAJA12,12,0.83,1
E0665,P0158,PAQ50,50,0.91,1
E0666,P0546,CAJA24,24,0.83,1
E0667,P0079,PAQ10,10,0.81,1
E0668,P0488,PAQ10,10,0.84,1
E0669,P0558,PAQ25,25,0.88,1
E0670,P0089,PAQ50,50,0.82,1
E0671,P0419,PAQ10,10,0.80,1
E0672,P0542,CAJA12,12,0.86,1
E0673,P0119,PAQ10,10,0.80,1
E0674,P0319,CAJA12,12,0.88,1
E0675,P0562,PAQ25,25,0.90,1
E0676,P0353,CAJA100,100,0.94,1
E0677,P0431,CAJA100,100,0.88,1
E0678,P0374,CAJA12,12,0.94,1
E0679,P0403,PAQ25,25,0.83,1
E0680,P0469,CAJA100,100,0.79,1
E0681,P0575,PAQ20,20,0.91,1
E0682,P0258,PAQ10,10,0.93,1
E0683,P0077,CAJA24,24,0.93,1
E0684,P0152,PAQ25,25,0.84,1
E0685,P0127,CAJA24,24,0.82,1
E0686,P0440,PAQ25,25,0.94,1
E0687,P0177,PAQ10,10,0.87,1
E0688,P0411,CAJA100,100,0.89,1
E0689,P0307,PAQ10,10,0.80,1
E0690,P0325,CAJA24,24,0.80,1
E0691,P0098,CAJA24,24,0.82,1
E0692,P0332,CAJA48,48,0.89,1
E0693,P0122,PAQ50,50,0.79,1
E0694,P0301,CAJA100,100,0.94,1
E0695,P0197,CAJA48,48,0.91,1
E0696,P0508,PAQ50,50,0.88,1
E0697,P0221,PAQ20,20,0.84,1
E0698,P0599,CAJA12,12,0.79,1
E0699,P0047,CAJA24,24,0.80,1
E0700,P0418,PAQ20,20,0.93,1
E0701,P0296,CAJA100,100,0.87,1
E0702,P0552,PAQ20,20,0.93,1
E0703,P0402,CAJA24,24,0.91,1
E0704,P0168,PAQ50,50,0.80,1
E0705,P0520,PAQ50,50,0.89,1
E0706,P0076,CAJA48,48,0.83,1
E0707,P0486,PAQ50,50,0.80,1
E0708,P0464,PAQ20,20,0.94,1
E0709,P0451,CAJA12,12,0.80,1
E0710,P0026,CAJA100,100,0.84,1
E0711,P0245,CAJA12,12,0.94,1
E0712,P0169,CAJA48,48,0.89,1
E0713,P0046,PAQ50,50,0.92,1
E0714,P0522,PAQ25,25,0.81,1
E0715,P0482,PAQ20,20,0.91,1
E0716,P0030,CAJA12,12,0.88,1
E0717,P0202,CAJA12,12,0.86,1
E0718,P0414,PAQ50,50,0.84,1
E0719,P0501,CAJA100,100,0.88,1
E0720,P0413,CAJA24,24,0.86,1
E0721,P0101,PAQ10,10,0.92,1
E0722,P0448,PAQ50,50,0.81,1
E0723,P0489,CAJA48,48,0.82,1
E0724,P0368,PAQ20,20,0.92,1
E0725,P0124,CAJA48,48,0.81,1
E0726,P0432,CAJA24,24,0.84,1
E0727,P0345,CAJA12,12,0.89,1
E0728,P0572,CAJA100,100,0.81,1
E0729,P0277,CAJA24,24,0.90,1
E0730,P0096,PAQ10,10,0.81,1
E0731,P0555,PAQ10,10,0.88,1
E0732,P0166,PAQ50,50,0.81,1
E0733,P0155,PAQ20,20,0.93,1
E0734,P0472,CAJA48,48,0.83,1
E0735,P0194,PAQ20,20,0.81,1
E0736,P0021,CAJA100,100,0.91,1
E0737,P0265,PAQ20,20,0.83,1
E0738,P0406,CAJA48,48,0.83,1
E0739,P0130,PAQ10,10,0.80,1
E0740,P0442,PAQ25,25,0.81,1
E0741,P0251,PAQ10,10,0.89,1
E0742,P0509,CAJA100,100,0.83,1
E0743,P0485,CAJA12,12,0.78,1
E0744,P0539,PAQ20,20,0.92,1
E0745,P0386,CAJA100,100,0.82,1
E0746,P0215,CAJA12,12,0.94,1
E0747,P0043,CAJA48,48,0.91,1
E0748,P0504,PAQ25,25,0.83,1
E0749,P0164,PAQ10,10,0.83,1
E0750,P0334,PAQ20,20,0.78,1
E0751,P0375,PAQ20,20,0.90,1
E0752,P0072,CAJA100,100,0.80,1
E0753,P0311,CAJA48,48,0.84,1
E0754,P0305,PAQ50,50,0.82,1
E0755,P0392,PAQ50,50,0.83,1
E0756,P0461,CAJA12,12,0.83,1
E0757,P0099,PAQ20,20,0.87,1
E0758,P0056,CAJA100,100,0.83,1
E0759,P0025,PAQ50,50,0.89,1
E0760,P0323,PAQ10,10,0.93,1
E0761,P0225,CAJA12,12,0.90,1
E0762,P0350,PAQ25,25,0.80,1
E0763,P0214,PAQ50,50,0.85,1
E0764,P0104,PAQ25,25,0.95,1
E0765,P0231,PAQ10,10,0.91,1
E0766,P0351,PAQ50,50,0.84,1
E0767,P0425,CAJA24,24,0.87,1
E0768,P0034,CAJA48,48,0.89,1
E0769,P0318,PAQ50,50,0.81,1
E0770,P0204,PAQ50,50,0.79,1
E0771,P0559,PAQ25,25,0.80,1
E0772,P0181,CAJA100,100,0.90,1
E0773,P0108,CAJA100,100,0.89,1
E0774,P0280,PAQ10,10,0.92,1
E0775,P0179,PAQ10,10,0.94,1
E0776,P0017,PAQ25,25,0.92,1
E0777,P0477,PAQ50,50,0.85,1
E0778,P0494,PAQ50,50,0.92,1
E0779,P0434,CAJA48,48,0.89,1
E0780,P0209,PAQ25,25,0.92,1
E0781,P0417,PAQ25,25,0.85,1
E0782,P0083,PAQ20,20,0.94,1
E0783,P0341,CAJA100,100,0.94,1
E0784,P0531,PAQ25,25,0.82,1
E0785,P0410,PAQ25,25,0.88,1
E0786,P0039,PAQ50,50,0.79,1
E0787,P0269,CAJA24,24,0.81,1
E0788,P0592,PAQ50,50,0.81,1
E0789,P0238,CAJA48,48,0.93,1
E0790,P0156,CAJA12,12,0.90,1
E0791,P0496,PAQ50,50,0.84,1
E0792,P0116,CAJA100,100,0.95,1
E0793,P0529,PAQ25,25,0.88,1
E0794,P0212,PAQ20,20,0.83,1
E0795,P0062,PAQ25,25,0.90,1
E0796,P0470,CAJA12,12,0.86,1
E0797,P0102,CAJA100,100,0.86,1
E0798,P0207,PAQ20,20,0.87,1
E0799,P0198,CAJA24,24,0.84,1
E0800,P0028,PAQ10,10,0.85,1
E0801,P0293,CAJA12,12,0.79,1
E0802,P0289,PAQ20,20,0.91,1
E0803,P0180,CAJA48,48,0.92,1
E0804,P0223,PAQ20,20,0.91,1
E0805,P0568,CAJA12,12,0.93,1
E0806,P0018,CAJA100,100,0.83,1
E0807,P0297,CAJA48,48,0.83,1
E0808,P0163,PAQ10,10,0.83,1
E0809,P0530,CAJA48,48,0.87,1
E0810,P0422,CAJA24,24,0.78,1
E0811,P0132,PAQ25,25,0.90,1
E0812,P0569,PAQ10,10,0.80,1
E0813,P0474,CAJA100,100,0.89,1
E0814,P0015,CAJA48,48,0.84,1
E0815,P0361,CAJA100,100,0.85,1
E0816,P0272,CAJA12,12,0.94,1
E0817,P0446,CAJA100,100,0.87,1
E0818,P0427,CAJA24,24,0.93,1
E0819,P0007,CAJA48,48,0.92,1
E0820,P0564,CAJA100,100,0.79,1
E0821,P0471,PAQ20,20,0.94,1
E0822,P0107,PAQ20,20,0.89,1
E0823,P0518,PAQ20,20,0.84,1
E0824,P0082,CAJA24,24,0.91,1
E0825,P0540,PAQ25,25,0.78,1
E0826,P0380,CAJA48,48,0.86,1
E0827,P0060,PAQ25,25,0.81,1
E0828,P0114,CAJA100,100,0.90,1
E0829,P0408,PAQ10,10,0.84,1
E0830,P0138,PAQ10,10,0.90,1
E0831,P0192,CAJA100,100,0.81,1
E0832,P0316,CAJA24,24,0.95,1
E0833,P0590,PAQ10,10,0.90,1
E0834,P0219,PAQ10,10,0.79,1
E0835,P0389,CAJA48,48,0.84,1
E0836,P0172,CAJA48,48,0.89,1
E0837,P0044,PAQ20,20,0.80,1
E0838,P0023,CAJA12,12,0.92,1
E0839,P0038,PAQ50,50,0.92,1
E0840,P0295,CAJA48,48,0.84,1
E0841,P0567,PAQ50,50,0.91,1
E0842,P0342,PAQ20,20,0.92,1
E0843,P0019,PAQ25,25,0.79,1
E0844,P0074,PAQ25,25,0.88,1
E0845,P0261,PAQ50,50,0.93,1
E0846,P0064,PAQ50,50,0.79,1
E0847,P0541,CAJA100,100,0.78,1
E0848,P0458,CAJA12,12,0.85,1
E0849,P0109,PAQ20,20,0.86,1
E0850,P0143,CAJA24,24,0.82,1
E0851,P0159,CAJA24,24,0.86,1
E0852,P0523,PAQ50,50,0.90,1
E0853,P0362,PAQ25,25,0.89,1
E0854,P0447,CAJA48,48,0.84,1
E0855,P0421,PAQ25,25,0.91,1
E0856,P0208,CAJA48,48,0.87,1
E0857,P0476,PAQ50,50,0.92,1
E0858,P0393,CAJA24,24,0.92,1
E0859,P0577,CAJA24,24,0.84,1
E0860,P0407,PAQ10,10,0.90,1
E0861,P0081,CAJA48,48,0.88,1
E0862,P0236,PAQ50,50,0.91,1
E0863,P0551,PAQ20,20,0.87,1
E0864,P0566,CAJA24,24,0.84,1
E0865,P0267,PAQ10,10,0.82,1
E0866,P0075,PAQ50,50,0.81,1
E0867,P0188,PAQ10,10,0.80,1
E0868,P0282,PAQ50,50,0.94,1
E0869,P0298,CAJA12,12,0.87,1
E0870,P0103,PAQ20,20,0.82,1
E0871,P0239,CAJA24,24,0.89,1
E0872,P0369,CAJA12,12,0.81,1
E0873,P0139,PAQ10,10,0.93,1
E0874,P0324,PAQ20,20,0.89,1
E0875,P0543,PAQ10,10,0.82,1
E0876,P0574,CAJA12,12,0.83,1
E0877,P0383,CAJA24,24,0.94,1
E0878,P0195,CAJA48,48,0.89,1
E0879,P0268,PAQ20,20,0.90,1
E0880,P0576,PAQ50,50,0.84,1
E0881,P0456,CAJA24,24,0.84,1
E0882,P0376,CAJA100,100,0.95,1
E0883,P0256,PAQ50,50,0.93,1
E0884,P0557,PAQ20,20,0.84,1
E0885,P0329,CAJA100,100,0.94,1
E0886,P0480,PAQ25,25,0.88,1
E0887,P0254,CAJA24,24,0.82,1
E0888,P0381,CAJA48,48,0.79,1
E0889,P0193,CAJA100,100,0.85,1
E0890,P0388,CAJA48,48,0.88,1
E0891,P0303,CAJA12,12,0.90,1
E0892,P0354,CAJA12,12,0.88,1
E0893,P0578,PAQ20,20,0.80,1
E0894,P0243,PAQ25,25,0.87,1
E0895,P0228,PAQ25,25,0.88,1
E0896,P0503,CAJA100,100,0.82,1
E0897,P0149,CAJA100,100,0.95,1
E0898,P0537,PAQ10,10,0.88,1
E0899,P0257,PAQ20,20,0.81,1
E0900,P0519,PAQ10,10,0.95,1
